date,country,os,browser,market_share
2025-01,Netherlands,Android,Whale,0.003
2025-01,Netherlands,Android,Instabridge,0.001
2025-01,Netherlands,Android,KakaoTalk,0.001
2025-01,Netherlands,Desktop,Chrome,56.84
2025-01,Netherlands,Desktop,Edge,17.352
2025-01,Netherlands,Desktop,Safari,12.824
2025-01,Netherlands,Desktop,Firefox,8.717
2025-01,Netherlands,Desktop,Opera,1.832
2025-01,Netherlands,Desktop,Brave,1.613
2025-01,Netherlands,Desktop,Yandex Browser,0.425
2025-01,Netherlands,Desktop,DuckDuckGo,0.148
2025-01,Netherlands,Desktop,AVG,0.126
2025-01,Netherlands,Desktop,Avast Secure Browser,0.101
2025-01,Netherlands,Desktop,Aloha Browser,0.006
2025-01,Netherlands,Desktop,Vivaldi,0.006
2025-01,Netherlands,Desktop,Whale,0.004
2025-01,Netherlands,Desktop,Mi Browser,0.002
2025-01,Netherlands,Desktop,Other,0.002
2025-01,Netherlands,Desktop,UC Browser,0.002
2025-01,Netherlands,Desktop,QQ Browser,0.001
2025-01,Netherlands,MacOSX,Chrome,48.331
2025-01,Netherlands,MacOSX,Safari,44.157
2025-01,Netherlands,MacOSX,Firefox,4.588
2025-01,Netherlands,MacOSX,Brave,1.332
2025-01,Netherlands,MacOSX,Edge,0.548
2025-01,Netherlands,MacOSX,Opera,0.453
2025-01,Netherlands,MacOSX,DuckDuckGo,0.366
2025-01,Netherlands,MacOSX,Yandex Browser,0.199
2025-01,Netherlands,MacOSX,Aloha Browser,0.014
2025-01,Netherlands,MacOSX,AVG,0.005
2025-01,Netherlands,MacOSX,Vivaldi,0.003
2025-01,Netherlands,MacOSX,Avast Secure Browser,0.002
2025-01,Netherlands,MacOSX,Whale,0.001
2025-01,Netherlands,MacOSX,Other,0.0
2025-01,Netherlands,Mobile,Chrome,31.083
2025-01,Netherlands,Mobile,Safari,23.367
2025-01,Netherlands,Mobile,Mobile Safari UI/WKWebView,11.561
2025-01,Netherlands,Mobile,Opera,6.814
2025-01,Netherlands,Mobile,Facebook,6.586
2025-01,Netherlands,Mobile,Chrome Mobile WebView,6.301
2025-01,Netherlands,Mobile,Samsung Internet,6.095
2025-01,Netherlands,Mobile,Instagram,3.833
2025-01,Netherlands,Mobile,Firefox,0.896
2025-01,Netherlands,Mobile,DuckDuckGo,0.523
2025-01,Netherlands,Mobile,TikTok,0.507
2025-01,Netherlands,Mobile,Yandex Browser,0.482
2025-01,Netherlands,Mobile,Edge,0.448
2025-01,Netherlands,Mobile,Brave,0.424
2025-01,Netherlands,Mobile,Aloha Browser,0.271
2025-01,Netherlands,Mobile,Snapchat,0.196
2025-01,Netherlands,Mobile,Pinterest,0.151
2025-01,Netherlands,Mobile,UC Browser,0.14
2025-01,Netherlands,Mobile,Twitter,0.088
2025-01,Netherlands,Mobile,Ecosia,0.081
2025-01,Netherlands,Mobile,Mi Browser,0.073
2025-01,Netherlands,Mobile,Huawei Browser,0.03
2025-01,Netherlands,Mobile,VivoBrowser,0.016
2025-01,Netherlands,Mobile,Oculus Browser,0.013
2025-01,Netherlands,Mobile,HiBrowser,0.007
2025-01,Netherlands,Mobile,QQ Browser,0.006
2025-01,Netherlands,Mobile,Other,0.003
2025-01,Netherlands,Mobile,Whale,0.002
2025-01,Netherlands,Mobile,Instabridge,0.001
2025-01,Netherlands,Mobile,KakaoTalk,0.001
2025-01,Netherlands,Mobile,Mint Browser,0.001
2025-01,Netherlands,Windows,Chrome,59.099
2025-01,Netherlands,Windows,Edge,25.574
2025-01,Netherlands,Windows,Firefox,10.236
2025-01,Netherlands,Windows,Opera,2.294
2025-01,Netherlands,Windows,Brave,1.786
2025-01,Netherlands,Windows,Yandex Browser,0.555
2025-01,Netherlands,Windows,AVG,0.185
2025-01,Netherlands,Windows,Avast Secure Browser,0.149
2025-01,Netherlands,Windows,DuckDuckGo,0.094
2025-01,Netherlands,Windows,Safari,0.008
2025-01,Netherlands,Windows,Vivaldi,0.006
2025-01,Netherlands,Windows,Whale,0.006
2025-01,Netherlands,Windows,UC Browser,0.002
2025-01,Netherlands,Windows,Aloha Browser,0.001
2025-01,Netherlands,Windows,Huawei Browser,0.001
2025-01,Netherlands,Windows,Other,0.001
2025-01,Netherlands,Windows,QQ Browser,0.001
2025-01,Netherlands,Windows,VivoBrowser,0.001
2025-01,Netherlands,Windows,Wave Browser,0.001
2025-01,Netherlands,iOS,Safari,49.666
2025-01,Netherlands,iOS,Mobile Safari UI/WKWebView,25.232
2025-01,Netherlands,iOS,Chrome,8.558
2025-01,Netherlands,iOS,Facebook,7.104
2025-01,Netherlands,iOS,Instagram,5.991
2025-01,Netherlands,iOS,TikTok,0.842
2025-01,Netherlands,iOS,Snapchat,0.388
2025-01,Netherlands,iOS,DuckDuckGo,0.385
2025-01,Netherlands,iOS,Edge,0.375
2025-01,Netherlands,iOS,Firefox,0.325
2025-01,Netherlands,iOS,Yandex Browser,0.319
2025-01,Netherlands,iOS,Pinterest,0.316
2025-01,Netherlands,iOS,Aloha Browser,0.3
2025-01,Netherlands,iOS,Twitter,0.143
2025-01,Netherlands,iOS,Ecosia,0.043
2025-01,Netherlands,iOS,Opera,0.008
2025-01,Netherlands,iOS,Other,0.002
2025-01,Netherlands,iOS,UC Browser,0.002
2025-01,Netherlands,iOS,Avast Secure Browser,0.001
2025-01,Netherlands,iOS,WhatsApp,0.001
2025-01,New Zealand,Android,Chrome,63.603
2025-01,New Zealand,Android,Chrome Mobile WebView,10.86
2025-01,New Zealand,Android,Facebook,10.322
2025-01,New Zealand,Android,Samsung Internet,10.315
2025-01,New Zealand,Android,Instagram,1.543
2025-01,New Zealand,Android,Firefox,1.05
2025-01,New Zealand,Android,Brave,0.728
2025-01,New Zealand,Android,DuckDuckGo,0.462
2025-01,New Zealand,Android,Edge,0.42
2025-01,New Zealand,Android,TikTok,0.17
2025-01,New Zealand,Android,Opera,0.161
2025-01,New Zealand,Android,Huawei Browser,0.083
2025-01,New Zealand,Android,Aloha Browser,0.053
2025-01,New Zealand,Android,Ecosia,0.044
2025-01,New Zealand,Android,UC Browser,0.031
2025-01,New Zealand,Android,Snapchat,0.027
2025-01,New Zealand,Android,Mi Browser,0.023
2025-01,New Zealand,Android,Oculus Browser,0.02
2025-01,New Zealand,Android,Yandex Browser,0.017
2025-01,New Zealand,Android,VivoBrowser,0.014
2025-01,New Zealand,Android,Whale,0.013
2025-01,New Zealand,Android,Twitter,0.01
2025-01,New Zealand,Android,KakaoTalk,0.008
2025-01,New Zealand,Android,QQ Browser,0.008
2025-01,New Zealand,Android,Pinterest,0.007
2025-01,New Zealand,Android,Instabridge,0.006
2025-01,New Zealand,Android,Other,0.001
2025-01,New Zealand,Desktop,Chrome,66.64
2025-01,New Zealand,Desktop,Edge,13.986
2025-01,New Zealand,Desktop,Safari,10.077
2025-01,New Zealand,Desktop,Firefox,5.834
2025-01,New Zealand,Desktop,Opera,1.714
2025-01,New Zealand,Desktop,Brave,1.448
2025-01,New Zealand,Desktop,DuckDuckGo,0.105
2025-01,New Zealand,Desktop,Avast Secure Browser,0.089
2025-01,New Zealand,Desktop,AVG,0.073
2025-01,New Zealand,Desktop,Yandex Browser,0.015
2025-01,New Zealand,Desktop,Whale,0.009
2025-01,New Zealand,Desktop,Vivaldi,0.004
2025-01,New Zealand,Desktop,QQ Browser,0.002
2025-01,New Zealand,Desktop,Aloha Browser,0.001
2025-01,New Zealand,Desktop,Huawei Browser,0.001
2025-01,New Zealand,Desktop,Mi Browser,0.001
2025-01,New Zealand,Desktop,Other,0.001
2025-01,New Zealand,Desktop,Sogou Explorer,0.001
2025-01,New Zealand,MacOSX,Chrome,54.39
2025-01,New Zealand,MacOSX,Safari,39.764
2025-01,New Zealand,MacOSX,Firefox,3.523
2025-01,New Zealand,MacOSX,Brave,1.218
2025-01,New Zealand,MacOSX,Opera,0.44
2025-01,New Zealand,MacOSX,Edge,0.414
2025-01,New Zealand,MacOSX,DuckDuckGo,0.241
2025-01,New Zealand,MacOSX,Whale,0.004
2025-01,New Zealand,MacOSX,Yandex Browser,0.003
2025-01,New Zealand,MacOSX,AVG,0.001
2025-01,New Zealand,MacOSX,Aloha Browser,0.001
2025-01,New Zealand,MacOSX,Avast Secure Browser,0.001
2025-01,New Zealand,MacOSX,Vivaldi,0.001
2025-01,New Zealand,MacOSX,Other,0.0
2025-01,New Zealand,Mobile,Chrome,36.521
2025-01,New Zealand,Mobile,Safari,25.428
2025-01,New Zealand,Mobile,Facebook,11.57
2025-01,New Zealand,Mobile,Mobile Safari UI/WKWebView,10.542
2025-01,New Zealand,Mobile,Chrome Mobile WebView,5.13
2025-01,New Zealand,Mobile,Samsung Internet,5.104
2025-01,New Zealand,Mobile,Instagram,3.182
2025-01,New Zealand,Mobile,Firefox,0.622
2025-01,New Zealand,Mobile,Brave,0.344
2025-01,New Zealand,Mobile,DuckDuckGo,0.342
2025-01,New Zealand,Mobile,Edge,0.339
2025-01,New Zealand,Mobile,TikTok,0.328
2025-01,New Zealand,Mobile,Pinterest,0.154
2025-01,New Zealand,Mobile,Snapchat,0.081
2025-01,New Zealand,Mobile,Opera,0.077
2025-01,New Zealand,Mobile,Twitter,0.046
2025-01,New Zealand,Mobile,Aloha Browser,0.045
2025-01,New Zealand,Mobile,Huawei Browser,0.039
2025-01,New Zealand,Mobile,Ecosia,0.031
2025-01,New Zealand,Mobile,UC Browser,0.017
2025-01,New Zealand,Mobile,Mi Browser,0.011
2025-01,New Zealand,Mobile,Yandex Browser,0.01
2025-01,New Zealand,Mobile,Oculus Browser,0.009
2025-01,New Zealand,Mobile,KakaoTalk,0.007
2025-01,New Zealand,Mobile,VivoBrowser,0.007
2025-01,New Zealand,Mobile,Whale,0.006
2025-01,New Zealand,Mobile,QQ Browser,0.005
2025-01,New Zealand,Mobile,Instabridge,0.003
2025-01,New Zealand,Mobile,Other,0.001
2025-01,New Zealand,Windows,Chrome,64.682
2025-01,New Zealand,Windows,Edge,23.047
2025-01,New Zealand,Windows,Firefox,7.519
2025-01,New Zealand,Windows,Opera,2.609
2025-01,New Zealand,Windows,Brave,1.741
2025-01,New Zealand,Windows,Avast Secure Browser,0.147
2025-01,New Zealand,Windows,AVG,0.12
2025-01,New Zealand,Windows,DuckDuckGo,0.074
2025-01,New Zealand,Windows,Yandex Browser,0.022
2025-01,New Zealand,Windows,Whale,0.013
2025-01,New Zealand,Windows,Safari,0.012
2025-01,New Zealand,Windows,Vivaldi,0.005
2025-01,New Zealand,Windows,QQ Browser,0.003
2025-01,New Zealand,Windows,Sogou Explorer,0.002
2025-01,New Zealand,Windows,Huawei Browser,0.001
2025-01,New Zealand,Windows,Other,0.001
2025-01,New Zealand,iOS,Safari,48.381
2025-01,New Zealand,iOS,Mobile Safari UI/WKWebView,20.114
2025-01,New Zealand,iOS,Facebook,12.772
2025-01,New Zealand,iOS,Chrome,12.264
2025-01,New Zealand,iOS,Instagram,4.68
2025-01,New Zealand,iOS,TikTok,0.473
2025-01,New Zealand,iOS,Pinterest,0.287
2025-01,New Zealand,iOS,Edge,0.268
2025-01,New Zealand,iOS,Firefox,0.241
2025-01,New Zealand,iOS,DuckDuckGo,0.235
2025-01,New Zealand,iOS,Snapchat,0.13
2025-01,New Zealand,iOS,Twitter,0.079
2025-01,New Zealand,iOS,Aloha Browser,0.038
2025-01,New Zealand,iOS,Ecosia,0.019
2025-01,New Zealand,iOS,KakaoTalk,0.006
2025-01,New Zealand,iOS,Yandex Browser,0.005
2025-01,New Zealand,iOS,UC Browser,0.004
2025-01,New Zealand,iOS,QQ Browser,0.002
2025-01,New Zealand,iOS,Opera,0.001
2025-01,New Zealand,iOS,Other,0.001
2025-01,Norway,Android,Chrome,50.935
2025-01,Norway,Android,Chrome Mobile WebView,19.432
2025-01,Norway,Android,Samsung Internet,14.881
2025-01,Norway,Android,Facebook,8.408
2025-01,Norway,Android,Instagram,1.55
2025-01,Norway,Android,Firefox,1.4
2025-01,Norway,Android,Brave,0.741
2025-01,Norway,Android,Opera,0.598
2025-01,Norway,Android,DuckDuckGo,0.529
2025-01,Norway,Android,Edge,0.458
2025-01,Norway,Android,Snapchat,0.367
2025-01,Norway,Android,Yandex Browser,0.184
2025-01,Norway,Android,TikTok,0.154
2025-01,Norway,Android,Huawei Browser,0.075
2025-01,Norway,Android,Oculus Browser,0.069
2025-01,Norway,Android,Aloha Browser,0.067
2025-01,Norway,Android,Mi Browser,0.05
2025-01,Norway,Android,Ecosia,0.036
2025-01,Norway,Android,UC Browser,0.036
2025-01,Norway,Android,Twitter,0.011
2025-01,Norway,Android,VivoBrowser,0.005
2025-01,Norway,Android,QQ Browser,0.003
2025-01,Norway,Android,HiBrowser,0.002
2025-01,Norway,Android,Other,0.002
2025-01,Norway,Android,Pinterest,0.002
2025-01,Norway,Android,Avast Secure Browser,0.001
2025-01,Norway,Android,Instabridge,0.001
2025-01,Norway,Android,Whale,0.001
2025-01,Norway,Desktop,Chrome,56.319
2025-01,Norway,Desktop,Edge,16.306
2025-01,Norway,Desktop,Safari,14.592
2025-01,Norway,Desktop,Firefox,8.207
2025-01,Norway,Desktop,Opera,2.783
2025-01,Norway,Desktop,Brave,1.495
2025-01,Norway,Desktop,DuckDuckGo,0.095
2025-01,Norway,Desktop,AVG,0.069
2025-01,Norway,Desktop,Avast Secure Browser,0.064
2025-01,Norway,Desktop,Yandex Browser,0.059
2025-01,Norway,Desktop,Vivaldi,0.005
2025-01,Norway,Desktop,Whale,0.002
2025-01,Norway,Desktop,Aloha Browser,0.001
2025-01,Norway,Desktop,Mi Browser,0.001
2025-01,Norway,Desktop,Other,0.001
2025-01,Norway,MacOSX,Safari,57.617
2025-01,Norway,MacOSX,Chrome,36.768
2025-01,Norway,MacOSX,Firefox,3.556
2025-01,Norway,MacOSX,Brave,0.904
2025-01,Norway,MacOSX,Opera,0.469
2025-01,Norway,MacOSX,Edge,0.459
2025-01,Norway,MacOSX,DuckDuckGo,0.203
2025-01,Norway,MacOSX,Yandex Browser,0.016
2025-01,Norway,MacOSX,Aloha Browser,0.003
2025-01,Norway,MacOSX,Vivaldi,0.003
2025-01,Norway,MacOSX,Avast Secure Browser,0.002
2025-01,Norway,MacOSX,Other,0.001
2025-01,Norway,Mobile,Safari,33.673
2025-01,Norway,Mobile,Chrome,23.506
2025-01,Norway,Mobile,Mobile Safari UI/WKWebView,13.866
2025-01,Norway,Mobile,Facebook,9.329
2025-01,Norway,Mobile,Chrome Mobile WebView,7.054
2025-01,Norway,Mobile,Samsung Internet,5.547
2025-01,Norway,Mobile,Instagram,3.498
2025-01,Norway,Mobile,Snapchat,0.841
2025-01,Norway,Mobile,Firefox,0.666
2025-01,Norway,Mobile,TikTok,0.383
2025-01,Norway,Mobile,Edge,0.368
2025-01,Norway,Mobile,DuckDuckGo,0.338
2025-01,Norway,Mobile,Brave,0.269
2025-01,Norway,Mobile,Opera,0.218
2025-01,Norway,Mobile,Yandex Browser,0.117
2025-01,Norway,Mobile,Pinterest,0.11
2025-01,Norway,Mobile,Twitter,0.063
2025-01,Norway,Mobile,Aloha Browser,0.046
2025-01,Norway,Mobile,Huawei Browser,0.027
2025-01,Norway,Mobile,Oculus Browser,0.025
2025-01,Norway,Mobile,Ecosia,0.018
2025-01,Norway,Mobile,Mi Browser,0.018
2025-01,Norway,Mobile,UC Browser,0.013
2025-01,Norway,Mobile,Other,0.002
2025-01,Norway,Mobile,VivoBrowser,0.002
2025-01,Norway,Mobile,HiBrowser,0.001
2025-01,Norway,Mobile,QQ Browser,0.001
2025-01,Norway,Windows,Chrome,60.499
2025-01,Norway,Windows,Edge,24.29
2025-01,Norway,Windows,Firefox,9.104
2025-01,Norway,Windows,Opera,3.958
2025-01,Norway,Windows,Brave,1.784
2025-01,Norway,Windows,AVG,0.103
2025-01,Norway,Windows,Avast Secure Browser,0.095
2025-01,Norway,Windows,Yandex Browser,0.081
2025-01,Norway,Windows,DuckDuckGo,0.066
2025-01,Norway,Windows,Safari,0.01
2025-01,Norway,Windows,Vivaldi,0.006
2025-01,Norway,Windows,Whale,0.003
2025-01,Norway,Windows,Other,0.002
2025-01,Norway,Windows,Huawei Browser,0.001
2025-01,Norway,iOS,Safari,52.926
2025-01,Norway,iOS,Mobile Safari UI/WKWebView,21.881
2025-01,Norway,iOS,Facebook,9.906
2025-01,Norway,iOS,Chrome,7.836
2025-01,Norway,iOS,Instagram,4.632
2025-01,Norway,iOS,Snapchat,1.118
2025-01,Norway,iOS,TikTok,0.516
2025-01,Norway,iOS,Edge,0.317
2025-01,Norway,iOS,Firefox,0.248
2025-01,Norway,iOS,DuckDuckGo,0.23
2025-01,Norway,iOS,Pinterest,0.173
2025-01,Norway,iOS,Twitter,0.093
2025-01,Norway,iOS,Yandex Browser,0.079
2025-01,Norway,iOS,Aloha Browser,0.034
2025-01,Norway,iOS,Ecosia,0.008
2025-01,Norway,iOS,Opera,0.002
2025-01,Norway,iOS,Other,0.0
2025-01,Poland,Android,Chrome,71.435
2025-01,Poland,Android,Chrome Mobile WebView,10.723
2025-01,Poland,Android,Facebook,7.333
2025-01,Poland,Android,Samsung Internet,5.536
2025-01,Poland,Android,Opera,1.0
2025-01,Poland,Android,Firefox,0.954
2025-01,Poland,Android,Instagram,0.772
2025-01,Poland,Android,Brave,0.625
2025-01,Poland,Android,Mi Browser,0.434
2025-01,Poland,Android,Yandex Browser,0.255
2025-01,Poland,Android,Huawei Browser,0.216
2025-01,Poland,Android,DuckDuckGo,0.194
2025-01,Poland,Android,TikTok,0.194
2025-01,Poland,Android,Edge,0.145
2025-01,Poland,Android,UC Browser,0.059
2025-01,Poland,Android,Aloha Browser,0.056
2025-01,Poland,Android,Oculus Browser,0.011
2025-01,Poland,Android,Snapchat,0.01
2025-01,Poland,Android,Ecosia,0.009
2025-01,Poland,Android,Twitter,0.009
2025-01,Poland,Android,HiBrowser,0.008
2025-01,Poland,Android,Pinterest,0.005
2025-01,Poland,Android,VivoBrowser,0.005
2025-01,Poland,Android,QQ Browser,0.003
2025-01,Poland,Android,Whale,0.002
2025-01,Poland,Android,Instabridge,0.001
2025-01,Poland,Android,KakaoTalk,0.001
2025-01,Poland,Android,Mint Browser,0.001
2025-01,Poland,Android,Other,0.001
2025-01,Poland,Desktop,Chrome,56.967
2025-01,Poland,Desktop,Firefox,16.271
2025-01,Poland,Desktop,Edge,11.403
2025-01,Poland,Desktop,Opera,9.141
2025-01,Poland,Desktop,Safari,3.675
2025-01,Poland,Desktop,Brave,1.995
2025-01,Poland,Desktop,Avast Secure Browser,0.297
2025-01,Poland,Desktop,Yandex Browser,0.143
2025-01,Poland,Desktop,AVG,0.058
2025-01,Poland,Desktop,DuckDuckGo,0.03
2025-01,Poland,Desktop,Mi Browser,0.006
2025-01,Poland,Desktop,Vivaldi,0.006
2025-01,Poland,Desktop,Whale,0.003
2025-01,Poland,Desktop,Aloha Browser,0.002
2025-01,Poland,Desktop,Huawei Browser,0.002
2025-01,Poland,Desktop,Other,0.002
2025-01,Poland,MacOSX,Chrome,56.493
2025-01,Poland,MacOSX,Safari,33.874
2025-01,Poland,MacOSX,Firefox,5.219
2025-01,Poland,MacOSX,Brave,1.932
2025-01,Poland,MacOSX,Opera,1.413
2025-01,Poland,MacOSX,Edge,0.75
2025-01,Poland,MacOSX,Yandex Browser,0.214
2025-01,Poland,MacOSX,DuckDuckGo,0.098
2025-01,Poland,MacOSX,Aloha Browser,0.002
2025-01,Poland,MacOSX,Avast Secure Browser,0.002
2025-01,Poland,MacOSX,Other,0.002
2025-01,Poland,MacOSX,Vivaldi,0.002
2025-01,Poland,MacOSX,Whale,0.001
2025-01,Poland,Mobile,Chrome,58.484
2025-01,Poland,Mobile,Safari,10.771
2025-01,Poland,Mobile,Chrome Mobile WebView,8.213
2025-01,Poland,Mobile,Facebook,7.681
2025-01,Poland,Mobile,Mobile Safari UI/WKWebView,5.074
2025-01,Poland,Mobile,Samsung Internet,4.491
2025-01,Poland,Mobile,Instagram,1.564
2025-01,Poland,Mobile,Firefox,0.829
2025-01,Poland,Mobile,Opera,0.768
2025-01,Poland,Mobile,Brave,0.479
2025-01,Poland,Mobile,Mi Browser,0.333
2025-01,Poland,Mobile,TikTok,0.31
2025-01,Poland,Mobile,Yandex Browser,0.23
2025-01,Poland,Mobile,DuckDuckGo,0.186
2025-01,Poland,Mobile,Huawei Browser,0.165
2025-01,Poland,Mobile,Edge,0.15
2025-01,Poland,Mobile,Pinterest,0.065
2025-01,Poland,Mobile,Aloha Browser,0.052
2025-01,Poland,Mobile,Twitter,0.052
2025-01,Poland,Mobile,UC Browser,0.045
2025-01,Poland,Mobile,Snapchat,0.023
2025-01,Poland,Mobile,Ecosia,0.008
2025-01,Poland,Mobile,Oculus Browser,0.008
2025-01,Poland,Mobile,HiBrowser,0.006
2025-01,Poland,Mobile,VivoBrowser,0.004
2025-01,Poland,Mobile,QQ Browser,0.003
2025-01,Poland,Mobile,Whale,0.002
2025-01,Poland,Mobile,Instabridge,0.001
2025-01,Poland,Mobile,KakaoTalk,0.001
2025-01,Poland,Mobile,Mint Browser,0.001
2025-01,Poland,Mobile,Other,0.001
2025-01,Poland,Windows,Chrome,56.559
2025-01,Poland,Windows,Firefox,17.331
2025-01,Poland,Windows,Edge,13.164
2025-01,Poland,Windows,Opera,10.375
2025-01,Poland,Windows,Brave,1.977
2025-01,Poland,Windows,Avast Secure Browser,0.345
2025-01,Poland,Windows,Yandex Browser,0.137
2025-01,Poland,Windows,AVG,0.067
2025-01,Poland,Windows,DuckDuckGo,0.023
2025-01,Poland,Windows,Safari,0.008
2025-01,Poland,Windows,Vivaldi,0.006
2025-01,Poland,Windows,Whale,0.004
2025-01,Poland,Windows,Huawei Browser,0.003
2025-01,Poland,Windows,Other,0.002
2025-01,Poland,iOS,Safari,46.582
2025-01,Poland,iOS,Mobile Safari UI/WKWebView,21.991
2025-01,Poland,iOS,Chrome,16.091
2025-01,Poland,iOS,Facebook,8.947
2025-01,Poland,iOS,Instagram,4.218
2025-01,Poland,iOS,TikTok,0.7
2025-01,Poland,iOS,Firefox,0.426
2025-01,Poland,iOS,Pinterest,0.265
2025-01,Poland,iOS,Twitter,0.193
2025-01,Poland,iOS,DuckDuckGo,0.159
2025-01,Poland,iOS,Edge,0.152
2025-01,Poland,iOS,Yandex Browser,0.151
2025-01,Poland,iOS,Snapchat,0.067
2025-01,Poland,iOS,Aloha Browser,0.041
2025-01,Poland,iOS,Opera,0.01
2025-01,Poland,iOS,Ecosia,0.004
2025-01,Poland,iOS,Avast Secure Browser,0.001
2025-01,Poland,iOS,KakaoTalk,0.001
2025-01,Poland,iOS,Other,0.001
2025-01,Poland,iOS,UC Browser,0.001
2025-01,Portugal,Android,Chrome,57.06
2025-01,Portugal,Android,Chrome Mobile WebView,25.057
2025-01,Portugal,Android,Facebook,7.55
2025-01,Portugal,Android,Samsung Internet,4.757
2025-01,Portugal,Android,Instagram,2.598
2025-01,Portugal,Android,Brave,0.705
2025-01,Portugal,Android,Firefox,0.602
2025-01,Portugal,Android,Mi Browser,0.358
2025-01,Portugal,Android,Huawei Browser,0.286
2025-01,Portugal,Android,Edge,0.257
2025-01,Portugal,Android,Opera,0.23
2025-01,Portugal,Android,DuckDuckGo,0.192
2025-01,Portugal,Android,TikTok,0.138
2025-01,Portugal,Android,Aloha Browser,0.073
2025-01,Portugal,Android,UC Browser,0.04
2025-01,Portugal,Android,Ecosia,0.026
2025-01,Portugal,Android,Yandex Browser,0.019
2025-01,Portugal,Android,Twitter,0.016
2025-01,Portugal,Android,Pinterest,0.007
2025-01,Portugal,Android,Snapchat,0.007
2025-01,Portugal,Android,Oculus Browser,0.006
2025-01,Portugal,Android,VivoBrowser,0.006
2025-01,Portugal,Android,QQ Browser,0.004
2025-01,Portugal,Android,Instabridge,0.003
2025-01,Portugal,Android,Whale,0.002
2025-01,Portugal,Android,HiBrowser,0.001
2025-01,Portugal,Android,Mint Browser,0.001
2025-01,Portugal,Android,Other,0.0
2025-01,Portugal,Desktop,Chrome,68.726
2025-01,Portugal,Desktop,Edge,13.364
2025-01,Portugal,Desktop,Firefox,8.425
2025-01,Portugal,Desktop,Safari,4.531
2025-01,Portugal,Desktop,Opera,2.705
2025-01,Portugal,Desktop,Brave,1.882
2025-01,Portugal,Desktop,Avast Secure Browser,0.205
2025-01,Portugal,Desktop,AVG,0.09
2025-01,Portugal,Desktop,DuckDuckGo,0.035
2025-01,Portugal,Desktop,Yandex Browser,0.025
2025-01,Portugal,Desktop,Mi Browser,0.003
2025-01,Portugal,Desktop,Whale,0.003
2025-01,Portugal,Desktop,Vivaldi,0.002
2025-01,Portugal,Desktop,Aloha Browser,0.001
2025-01,Portugal,Desktop,Huawei Browser,0.001
2025-01,Portugal,Desktop,Other,0.001
2025-01,Portugal,MacOSX,Chrome,56.512
2025-01,Portugal,MacOSX,Safari,32.086
2025-01,Portugal,MacOSX,Firefox,7.637
2025-01,Portugal,MacOSX,Brave,2.428
2025-01,Portugal,MacOSX,Opera,0.691
2025-01,Portugal,MacOSX,Edge,0.474
2025-01,Portugal,MacOSX,DuckDuckGo,0.12
2025-01,Portugal,MacOSX,Yandex Browser,0.049
2025-01,Portugal,MacOSX,Aloha Browser,0.001
2025-01,Portugal,MacOSX,Avast Secure Browser,0.001
2025-01,Portugal,MacOSX,Other,0.0
2025-01,Portugal,Mobile,Chrome,42.16
2025-01,Portugal,Mobile,Chrome Mobile WebView,16.602
2025-01,Portugal,Mobile,Safari,13.368
2025-01,Portugal,Mobile,Mobile Safari UI/WKWebView,10.743
2025-01,Portugal,Mobile,Facebook,7.022
2025-01,Portugal,Mobile,Instagram,4.324
2025-01,Portugal,Mobile,Samsung Internet,3.239
2025-01,Portugal,Mobile,Brave,0.467
2025-01,Portugal,Mobile,Firefox,0.467
2025-01,Portugal,Mobile,Edge,0.253
2025-01,Portugal,Mobile,TikTok,0.252
2025-01,Portugal,Mobile,Mi Browser,0.237
2025-01,Portugal,Mobile,Huawei Browser,0.189
2025-01,Portugal,Mobile,DuckDuckGo,0.167
2025-01,Portugal,Mobile,Opera,0.154
2025-01,Portugal,Mobile,Twitter,0.101
2025-01,Portugal,Mobile,Pinterest,0.095
2025-01,Portugal,Mobile,Aloha Browser,0.061
2025-01,Portugal,Mobile,UC Browser,0.027
2025-01,Portugal,Mobile,Ecosia,0.023
2025-01,Portugal,Mobile,Yandex Browser,0.017
2025-01,Portugal,Mobile,Snapchat,0.016
2025-01,Portugal,Mobile,Oculus Browser,0.004
2025-01,Portugal,Mobile,VivoBrowser,0.004
2025-01,Portugal,Mobile,QQ Browser,0.003
2025-01,Portugal,Mobile,Instabridge,0.002
2025-01,Portugal,Mobile,Mint Browser,0.001
2025-01,Portugal,Mobile,Other,0.001
2025-01,Portugal,Mobile,Whale,0.001
2025-01,Portugal,Windows,Chrome,70.803
2025-01,Portugal,Windows,Edge,15.733
2025-01,Portugal,Windows,Firefox,8.259
2025-01,Portugal,Windows,Opera,3.06
2025-01,Portugal,Windows,Brave,1.738
2025-01,Portugal,Windows,Avast Secure Browser,0.242
2025-01,Portugal,Windows,AVG,0.107
2025-01,Portugal,Windows,DuckDuckGo,0.022
2025-01,Portugal,Windows,Yandex Browser,0.021
